"","Fecha","Numero_de_Semana","Mes","Ano","Campaña","Grano","Sector","Total_Comprado","Total_a_Fijar","Total_Fijado","DJVE_Acumuladas","Total_sin_Precio","Total_con_Precio","Ano_Campaña","Ano_Mes","id"
"4931",2014-10-29,44,10,2014,"14/15","Maíz","Sector Exportador",714.6,470.6,23.8,NA,446.8,267.8,2015,201410,44
"4932",2014-10-29,44,10,2014,"13/14","Maíz","Sector Exportador",17736.2,4774.8,1860.7,13127.2,2914.1,14822.1,2014,201410,96
"4933",2014-10-29,44,10,2014,"13/14","Sorgo","Sector Exportador",1005.3,171,96.6,895.8,74.4,930.9,2014,201410,96
"4934",2014-10-29,44,10,2014,"13/14","Cebada Cervecera","Sector Exportador",865,46.2,33.9,652.5,12.3,852.7,2014,201410,96
"4935",2014-10-29,44,10,2014,"13/14","Cebada Forrajera","Sector Exportador",1599.4,137.1,41.5,2036,95.6,1503.8,2014,201410,96
"4936",2014-10-29,44,10,2014,"14/15","Soja","Sector Exportador",757.9,664.5,4.1,NA,660.4,97.5,2015,201410,44
"4937",2014-10-29,44,10,2014,"13/14","Soja","Sector Exportador",9960,3206.5,2372.7,7177.3,833.8,9126.2,2014,201410,96
"4938",2014-10-29,44,10,2014,"13/14","Girasol","Sector Exportador",40.5,9.5,2.8,0,6.7,33.8,2014,201410,96
"4939",2014-10-29,44,10,2014,"14/15","Trigo","Sector Industrial",449.6,96.2,10.4,NA,85.8,363.8,2015,201410,44
"4940",2014-10-29,44,10,2014,"13/14","Trigo","Sector Industrial",4707.6,803,662,NA,141,4566.6,2014,201410,96
"4941",2014-10-29,44,10,2014,"14/15","Soja","Sector Industrial",601.5,526.7,7.7,NA,519,82.5,2015,201410,44
"4942",2014-10-29,44,10,2014,"13/14","Soja","Sector Industrial",27180,7647,5995.5,NA,1651.5,25528.5,2014,201410,96
"4943",2014-10-29,44,10,2014,"14/15","Girasol","Sector Industrial",218,37,4.6,NA,32.4,185.6,2015,201410,44
"4944",2014-10-29,44,10,2014,"13/14","Girasol","Sector Industrial",2092,653,456,NA,197,1895,2014,201410,96
"4945",2014-10-29,44,10,2014,"13/14","Maíz","Sector Industrial",3395.4,506.6,289,NA,217.6,3177.8,2014,201410,96
"4946",2014-10-29,44,10,2014,"13/14","Sorgo","Sector Industrial",92.3,3.7,1.3,NA,2.4,89.9,2014,201410,96
"4947",2014-10-29,44,10,2014,"13/14","Cebada Cervecera","Sector Industrial",1107,187.7,142.5,NA,45.2,1061.8,2014,201410,96
"4948",2014-11-05,45,11,2014,"14/15","Trigo","Sector Exportador",1126.8,166.4,31.5,NA,134.9,991.9,2015,201411,45
"4949",2014-11-05,45,11,2014,"13/14","Trigo","Sector Exportador",2630.6,180,35,1492.3,145,2485.6,2014,201411,97
"4950",2014-11-05,45,11,2014,"14/15","Maíz","Sector Exportador",790.5,513.1,23.8,NA,489.3,301.2,2015,201411,45
"4951",2014-11-05,45,11,2014,"13/14","Maíz","Sector Exportador",17946.1,4774.8,1908.8,13274.2,2866,15080.1,2014,201411,97
"4952",2014-11-05,45,11,2014,"13/14","Sorgo","Sector Exportador",1027.8,173.9,108.2,895.8,65.7,962.1,2014,201411,97
"4953",2014-11-05,45,11,2014,"13/14","Cebada Cervecera","Sector Exportador",865,46.2,33.9,652.5,12.3,852.7,2014,201411,97
"4954",2014-11-05,45,11,2014,"13/14","Cebada Forrajera","Sector Exportador",1601,137.1,41.5,2036,95.6,1505.4,2014,201411,97
"4955",2014-11-05,45,11,2014,"14/15","Soja","Sector Exportador",776.3,683.6,5.1,NA,678.5,97.8,2015,201411,45
"4956",2014-11-05,45,11,2014,"13/14","Soja","Sector Exportador",9960,3206.5,2372.9,7177.3,833.6,9126.4,2014,201411,97
"4957",2014-11-05,45,11,2014,"13/14","Girasol","Sector Exportador",40.6,9.5,2.9,0,6.6,34,2014,201411,97
"4958",2014-11-05,45,11,2014,"14/15","Trigo","Sector Industrial",504.3,101.6,16.3,NA,85.3,419,2015,201411,45
"4959",2014-11-05,45,11,2014,"13/14","Trigo","Sector Industrial",4764.5,807.3,673.3,NA,134,4630.5,2014,201411,97
"4960",2014-11-05,45,11,2014,"14/15","Soja","Sector Industrial",617.7,538.8,7.8,NA,531,86.7,2015,201411,45
"4961",2014-11-05,45,11,2014,"13/14","Soja","Sector Industrial",27996.6,7850.5,6125.2,NA,1725.3,26271.3,2014,201411,97
"4962",2014-11-05,45,11,2014,"14/15","Girasol","Sector Industrial",223.8,37.4,4.6,NA,32.8,191,2015,201411,45
"4963",2014-11-05,45,11,2014,"13/14","Girasol","Sector Industrial",2102.2,659.6,460.3,NA,199.3,1902.9,2014,201411,97
"4964",2014-11-12,46,11,2014,"14/15","Trigo","Sector Exportador",1978.8,650.7,45.4,NA,605.3,1373.5,2015,201411,46
"4965",2014-11-12,46,11,2014,"13/14","Trigo","Sector Exportador",2690.4,189.1,35.2,1500.3,153.9,2536.5,2014,201411,98
"4966",2014-11-12,46,11,2014,"14/15","Maíz","Sector Exportador",1289.1,932.3,25.7,NA,906.6,382.5,2015,201411,46
"4967",2014-11-12,46,11,2014,"13/14","Maíz","Sector Exportador",18146.3,4791.8,1948,13431.2,2843.8,15302.5,2014,201411,98
"4968",2014-11-12,46,11,2014,"13/14","Sorgo","Sector Exportador",1063.7,174.1,120.5,895.8,53.6,1010.1,2014,201411,98
"4969",2014-11-12,46,11,2014,"13/14","Cebada Cervecera","Sector Exportador",865,46.2,33.9,652.5,12.3,852.7,2014,201411,98
"4970",2014-11-12,46,11,2014,"13/14","Cebada Forrajera","Sector Exportador",1605.3,137.2,41.5,2036,95.7,1509.6,2014,201411,98
"4971",2014-11-12,46,11,2014,"14/15","Soja","Sector Exportador",856,751.9,8.2,NA,743.7,112.3,2015,201411,46
"4972",2014-11-12,46,11,2014,"13/14","Soja","Sector Exportador",10044.8,3226.3,2426.6,7177.3,799.7,9245.1,2014,201411,98
"4973",2014-11-12,46,11,2014,"13/14","Girasol","Sector Exportador",40.7,9.5,2.9,0,6.6,34.1,2014,201411,98
"4974",2014-11-12,46,11,2014,"14/15","Trigo","Sector Industrial",613,161.9,24.4,NA,137.5,475.5,2015,201411,46
"4975",2014-11-12,46,11,2014,"13/14","Trigo","Sector Industrial",4808.9,811.3,677.1,NA,134.2,4674.7,2014,201411,98
"4976",2014-11-12,46,11,2014,"14/15","Soja","Sector Industrial",679.2,551.5,13.3,NA,538.2,141,2015,201411,46
"4977",2014-11-12,46,11,2014,"13/14","Soja","Sector Industrial",28448.6,7882.9,6226.5,NA,1656.4,26792.2,2014,201411,98
"4978",2014-11-12,46,11,2014,"14/15","Girasol","Sector Industrial",226.4,37.7,4.6,NA,33.1,193.3,2015,201411,46
"4979",2014-11-12,46,11,2014,"13/14","Girasol","Sector Industrial",2112,661.3,463.2,NA,198.1,1913.9,2014,201411,98
"4980",2014-11-19,47,11,2014,"14/15","Trigo","Sector Exportador",2304.8,794.4,45.8,NA,748.6,1556.2,2015,201411,47
"4981",2014-11-19,47,11,2014,"13/14","Trigo","Sector Exportador",2713.3,189.9,35.6,1526.7,154.3,2559,2014,201411,99
"4982",2014-11-19,47,11,2014,"14/15","Maíz","Sector Exportador",1994.4,1471.7,27.5,NA,1444.2,550.2,2015,201411,47
"4983",2014-11-19,47,11,2014,"13/14","Maíz","Sector Exportador",18319,4791.8,1983.6,13612.2,2808.2,15510.8,2014,201411,99
"4984",2014-11-19,47,11,2014,"13/14","Sorgo","Sector Exportador",1095.6,181.3,120.5,935.8,60.8,1034.8,2014,201411,99
"4985",2014-11-19,47,11,2014,"13/14","Cebada Cervecera","Sector Exportador",865,46.2,33.9,652.5,12.3,852.7,2014,201411,99
"4986",2014-11-19,47,11,2014,"13/14","Cebada Forrajera","Sector Exportador",1606,137.2,41.7,2036,95.5,1510.5,2014,201411,99
"4987",2014-11-19,47,11,2014,"14/15","Soja","Sector Exportador",908.7,805.6,10.5,NA,795.1,113.6,2015,201411,47
"4988",2014-11-19,47,11,2014,"13/14","Soja","Sector Exportador",10159.8,3276.9,2474.7,7177.3,802.2,9357.6,2014,201411,99
"4989",2014-11-19,47,11,2014,"13/14","Girasol","Sector Exportador",40.7,9.5,2.9,0,6.6,34.1,2014,201411,99
"4990",2014-11-19,47,11,2014,"14/15","Trigo","Sector Industrial",676.4,183.2,39.7,NA,143.5,532.9,2015,201411,47
"4991",2014-11-19,47,11,2014,"13/14","Trigo","Sector Industrial",4849.8,817.8,682.6,NA,135.2,4714.6,2014,201411,99
"4992",2014-11-19,47,11,2014,"14/15","Soja","Sector Industrial",701.8,567.9,16.7,NA,551.2,150.6,2015,201411,47
"4993",2014-11-19,47,11,2014,"13/14","Soja","Sector Industrial",28811.9,7969.1,6356.8,NA,1612.3,27199.6,2014,201411,99
"4994",2014-11-19,47,11,2014,"14/15","Girasol","Sector Industrial",228,37.9,4.6,NA,33.3,194.7,2015,201411,47
"4995",2014-11-19,47,11,2014,"13/14","Girasol","Sector Industrial",2122,663.1,466.8,NA,196.3,1925.7,2014,201411,99
"4996",2014-11-26,48,11,2014,"14/15","Trigo","Sector Exportador",3012.4,1155.4,46.3,NA,1109.1,1903.3,2015,201411,48
"4997",2014-11-26,48,11,2014,"13/14","Trigo","Sector Exportador",2726.3,189.9,35.7,1526.7,154.2,2572.1,2014,201411,100
"4998",2014-11-26,48,11,2014,"14/15","Maíz","Sector Exportador",2607.3,1887.5,29.7,NA,1857.8,749.5,2015,201411,48
"4999",2014-11-26,48,11,2014,"13/14","Maíz","Sector Exportador",18491.5,4791.8,2052.6,13956.8,2739.2,15752.3,2014,201411,100
"5000",2014-11-26,48,11,2014,"13/14","Sorgo","Sector Exportador",1120,181.3,124.9,1005.8,56.4,1063.6,2014,201411,100
"5001",2014-11-26,48,11,2014,"13/14","Cebada Cervecera","Sector Exportador",865,46.2,33.9,652.5,12.3,852.7,2014,201411,100
"5002",2014-11-26,48,11,2014,"13/14","Cebada Forrajera","Sector Exportador",1607.1,137.2,42.4,2036,94.8,1512.3,2014,201411,100
"5003",2014-11-26,48,11,2014,"14/15","Soja","Sector Exportador",928.1,822.4,12.1,NA,810.3,117.8,2015,201411,48
"5004",2014-11-26,48,11,2014,"13/14","Soja","Sector Exportador",10227.3,3294.2,2509.1,7177.3,785.1,9442.2,2014,201411,100
"5005",2014-11-26,48,11,2014,"13/14","Girasol","Sector Exportador",40.8,9.5,2.9,0,6.6,34.2,2014,201411,100
"5006",2014-11-26,48,11,2014,"14/15","Trigo","Sector Industrial",767.1,228.4,60.5,NA,167.9,599.2,2015,201411,48
"5007",2014-11-26,48,11,2014,"13/14","Trigo","Sector Industrial",4868.5,819.7,684.4,NA,135.3,4733.2,2014,201411,100
"5008",2014-11-26,48,11,2014,"14/15","Soja","Sector Industrial",1393.4,1257.2,16.7,NA,1240.5,152.9,2015,201411,48
"5009",2014-11-26,48,11,2014,"13/14","Soja","Sector Industrial",29258.2,8000.4,6470.2,NA,1530.2,27728,2014,201411,100
"5010",2014-11-26,48,11,2014,"14/15","Girasol","Sector Industrial",229.4,38.1,4.6,NA,33.5,195.9,2015,201411,48
"5011",2014-11-26,48,11,2014,"13/14","Girasol","Sector Industrial",2132.9,664.6,469.7,NA,194.9,1938,2014,201411,100
"5012",2014-12-03,49,12,2014,"14/15","Trigo","Sector Exportador",3083.6,1163.7,47.3,NA,1116.4,1967.2,2015,201412,49
"5013",2014-12-03,49,12,2014,"13/14","Trigo","Sector Exportador",2744.1,189.9,36,1526.7,153.9,2590.2,2014,201412,101
"5014",2014-12-03,49,12,2014,"14/15","Maíz","Sector Exportador",3267.3,2351.8,30.8,NA,2321,946.3,2015,201412,49
"5015",2014-12-03,49,12,2014,"13/14","Maíz","Sector Exportador",18917.4,4792.6,2100.6,14106.8,2692,16225.4,2014,201412,101
"5016",2014-12-03,49,12,2014,"13/14","Sorgo","Sector Exportador",1166.9,181.3,138.8,1057.8,42.5,1124.4,2014,201412,101
"5017",2014-12-03,49,12,2014,"14/15","Cebada Cervecera","Sector Exportador",170,23.3,0.1,NA,23.2,146.8,2015,201412,49
"5018",2014-12-03,49,12,2014,"13/14","Cebada Cervecera","Sector Exportador",875.2,46.2,33.9,652.5,12.3,862.9,2014,201412,101
"5019",2014-12-03,49,12,2014,"14/15","Cebada Forrajera","Sector Exportador",58.6,18.5,0.5,NA,18,40.6,2015,201412,49
"5020",2014-12-03,49,12,2014,"13/14","Cebada Forrajera","Sector Exportador",1609.8,137.2,42.5,2036,94.7,1515.1,2014,201412,101
"5021",2014-12-03,49,12,2014,"14/15","Soja","Sector Exportador",973.1,859.7,12.1,NA,847.6,125.5,2015,201412,49
"5022",2014-12-03,49,12,2014,"13/14","Soja","Sector Exportador",10310.2,3295.8,2528.9,7177.3,766.9,9543.3,2014,201412,101
"5023",2014-12-03,49,12,2014,"13/14","Girasol","Sector Exportador",40.9,9.5,2.9,0,6.6,34.3,2014,201412,101
"5024",2014-12-03,49,12,2014,"14/15","Trigo","Sector Industrial",891.5,305.8,83,NA,222.8,668.7,2015,201412,49
"5025",2014-12-03,49,12,2014,"13/14","Trigo","Sector Industrial",4902.2,824,706.9,NA,117.1,4785.1,2014,201412,101
"5026",2014-12-03,49,12,2014,"14/15","Soja","Sector Industrial",1465.2,1315.5,20.6,NA,1294.9,170.3,2015,201412,49
"5027",2014-12-03,49,12,2014,"13/14","Soja","Sector Industrial",29768.5,8123.4,6558.5,NA,1564.9,28203.6,2014,201412,101
"5028",2014-12-03,49,12,2014,"14/15","Girasol","Sector Industrial",235.5,40.2,4.7,NA,35.5,200,2015,201412,49
"5029",2014-12-03,49,12,2014,"13/14","Girasol","Sector Industrial",2143.3,665,472.9,NA,192.1,1951.2,2014,201412,101
"5030",2014-12-10,50,12,2014,"14/15","Trigo","Sector Exportador",3336.4,1218.9,61.4,NA,1157.5,2178.9,2015,201412,50
"5031",2014-12-10,50,12,2014,"13/14","Trigo","Sector Exportador",2755,189.9,36.1,1526.7,153.8,2601.2,2014,201412,102
"5032",2014-12-10,50,12,2014,"14/15","Maíz","Sector Exportador",3461.8,2598.1,31.8,NA,2566.3,895.5,2015,201412,50
"5033",2014-12-10,50,12,2014,"13/14","Maíz","Sector Exportador",19130.2,4797,2131.1,14307.8,2665.9,16464.3,2014,201412,102
"5034",2014-12-10,50,12,2014,"13/14","Sorgo","Sector Exportador",1209.6,181.3,142.2,1087.8,39.1,1170.5,2014,201412,102
"5035",2014-12-10,50,12,2014,"14/15","Cebada Cervecera","Sector Exportador",182.5,23.3,0.3,NA,23,159.5,2015,201412,50
"5036",2014-12-10,50,12,2014,"13/14","Cebada Cervecera","Sector Exportador",875.2,46.2,33.9,755.6,12.3,862.9,2014,201412,102
"5037",2014-12-10,50,12,2014,"14/15","Cebada Forrajera","Sector Exportador",97.3,20.2,0.5,NA,19.7,77.6,2015,201412,50
"5038",2014-12-10,50,12,2014,"13/14","Cebada Forrajera","Sector Exportador",1611.4,137.2,42.5,2036,94.7,1516.7,2014,201412,102
"5039",2014-12-10,50,12,2014,"14/15","Soja","Sector Exportador",1020.1,904.7,12.2,NA,892.5,127.6,2015,201412,50
"5040",2014-12-10,50,12,2014,"13/14","Soja","Sector Exportador",10330.3,3304.8,2571.8,7177.3,733,9597.3,2014,201412,102
"5041",2014-12-10,50,12,2014,"13/14","Girasol","Sector Exportador",41.3,9.6,2.9,0,6.7,34.6,2014,201412,102
"5042",2014-12-10,50,12,2014,"14/15","Trigo","Sector Industrial",1002,346.5,96.1,NA,250.4,751.6,2015,201412,50
"5043",2014-12-10,50,12,2014,"13/14","Trigo","Sector Industrial",4933.7,827.8,709.9,NA,117.9,4815.8,2014,201412,102
"5044",2014-12-10,50,12,2014,"14/15","Soja","Sector Industrial",1566.7,1412.4,24.2,NA,1388.2,178.5,2015,201412,50
"5045",2014-12-10,50,12,2014,"13/14","Soja","Sector Industrial",30473.1,8215,6759.5,NA,1455.5,29017.6,2014,201412,102
"5046",2014-12-10,50,12,2014,"14/15","Girasol","Sector Industrial",255.6,47.8,4.7,NA,43.1,212.5,2015,201412,50
"5047",2014-12-10,50,12,2014,"13/14","Girasol","Sector Industrial",2150.3,666.2,479.2,NA,187,1963.3,2014,201412,102
"5048",2014-12-17,51,12,2014,"14/15","Trigo","Sector Exportador",3736.2,1233.2,90.8,NA,1142.4,2593.8,2015,201412,51
"5049",2014-12-17,51,12,2014,"13/14","Trigo","Sector Exportador",2762.5,190.7,36.8,1526.7,153.9,2608.6,2014,201412,103
"5050",2014-12-17,51,12,2014,"14/15","Maíz","Sector Exportador",4310,3042.7,169,NA,2873.7,1436.3,2015,201412,51
"5051",2014-12-17,51,12,2014,"13/14","Maíz","Sector Exportador",19379,4802.2,2198.1,14479.8,2604.1,16774.9,2014,201412,103
"5052",2014-12-17,51,12,2014,"14/15","Sorgo","Sector Exportador",19.4,0.6,0,NA,0.6,18.8,2015,201412,51
"5053",2014-12-17,51,12,2014,"13/14","Sorgo","Sector Exportador",1233.1,189.6,148,1087.8,41.6,1191.5,2014,201412,103
"5054",2014-12-17,51,12,2014,"14/15","Cebada Cervecera","Sector Exportador",215.5,23.3,1,NA,22.3,193.2,2015,201412,51
"5055",2014-12-17,51,12,2014,"13/14","Cebada Cervecera","Sector Exportador",953.6,46.2,33.9,755.6,12.3,941.3,2014,201412,103
"5056",2014-12-17,51,12,2014,"14/15","Cebada Forrajera","Sector Exportador",128.6,32.3,0.5,NA,31.8,96.8,2015,201412,51
"5057",2014-12-17,51,12,2014,"13/14","Cebada Forrajera","Sector Exportador",1611.5,137.2,42.5,2036,94.7,1516.8,2014,201412,103
"5058",2014-12-17,51,12,2014,"14/15","Soja","Sector Exportador",1054.8,942.8,12.3,NA,930.5,124.3,2015,201412,51
"5059",2014-12-17,51,12,2014,"13/14","Soja","Sector Exportador",10422.4,3320.4,2598.8,7177.3,721.6,9700.8,2014,201412,103
"5060",2014-12-17,51,12,2014,"13/14","Girasol","Sector Exportador",42.2,9.6,2.9,0,6.7,35.5,2014,201412,103
"5061",2014-12-17,51,12,2014,"14/15","Trigo","Sector Industrial",1100.8,381.1,104.9,NA,276.2,824.6,2015,201412,51
"5062",2014-12-17,51,12,2014,"13/14","Trigo","Sector Industrial",4949.5,830.8,715.4,NA,115.4,4834.1,2014,201412,103
"5063",2014-12-17,51,12,2014,"14/15","Soja","Sector Industrial",1612.3,1455.5,29.9,NA,1425.6,186.7,2015,201412,51
"5064",2014-12-17,51,12,2014,"13/14","Soja","Sector Industrial",30779.8,8284.8,6873.7,NA,1411.1,29368.7,2014,201412,103
"5065",2014-12-17,51,12,2014,"14/15","Girasol","Sector Industrial",280.4,57.9,4.9,NA,53,227.4,2015,201412,51
"5066",2014-12-17,51,12,2014,"13/14","Girasol","Sector Industrial",2161.5,667.2,483.9,NA,183.3,1978.2,2014,201412,103
"5067",2014-12-24,52,12,2014,"14/15","Trigo","Sector Exportador",3914.8,1271.5,101.3,NA,1170.2,2744.6,2015,201412,52
"5068",2014-12-24,52,12,2014,"13/14","Trigo","Sector Exportador",2781.1,190.7,36.8,1526.7,153.9,2627.2,2014,201412,104
"5069",2014-12-24,52,12,2014,"14/15","Maíz","Sector Exportador",4808.5,3117.9,173,NA,2944.9,1863.6,2015,201412,52
"5070",2014-12-24,52,12,2014,"13/14","Maíz","Sector Exportador",19484.3,4802.6,2241.7,14693.8,2560.9,16923.4,2014,201412,104
"5071",2014-12-24,52,12,2014,"14/15","Sorgo","Sector Exportador",20.9,0.6,0,NA,0.6,20.3,2015,201412,52
"5072",2014-12-24,52,12,2014,"13/14","Sorgo","Sector Exportador",1242.2,189.6,150.9,1087.8,38.7,1203.5,2014,201412,104
"5073",2014-12-24,52,12,2014,"14/15","Cebada Cervecera","Sector Exportador",241.2,23.3,1.2,NA,22.1,219.1,2015,201412,52
"5074",2014-12-24,52,12,2014,"13/14","Cebada Cervecera","Sector Exportador",998.9,46.2,33.9,755.6,12.3,986.6,2014,201412,104
"5075",2014-12-24,52,12,2014,"14/15","Cebada Forrajera","Sector Exportador",153.7,32.3,0.8,NA,31.5,122.2,2015,201412,52
"5076",2014-12-24,52,12,2014,"13/14","Cebada Forrajera","Sector Exportador",1611.5,137.2,42.5,2036,94.7,1516.8,2014,201412,104
"5077",2014-12-24,52,12,2014,"14/15","Soja","Sector Exportador",1108.4,984.6,12.3,NA,972.3,136.1,2015,201412,52
"5078",2014-12-24,52,12,2014,"13/14","Soja","Sector Exportador",10527,3350.7,2625.6,7170.9,725.1,9801.9,2014,201412,104
"5079",2014-12-24,52,12,2014,"13/14","Girasol","Sector Exportador",42.3,9.6,2.9,0,6.7,35.6,2014,201412,104
"5080",2014-12-24,52,12,2014,"14/15","Trigo","Sector Industrial",1175,397.4,113.8,NA,283.6,891.4,2015,201412,52
"5081",2014-12-24,52,12,2014,"13/14","Trigo","Sector Industrial",4963,831.2,720.8,NA,110.4,4852.6,2014,201412,104
"5082",2014-12-24,52,12,2014,"14/15","Soja","Sector Industrial",1655.6,1485,34.1,NA,1450.9,204.7,2015,201412,52
"5083",2014-12-24,52,12,2014,"13/14","Soja","Sector Industrial",31176.7,8368,6967.6,NA,1400.4,29776.3,2014,201412,104
"5084",2014-12-24,52,12,2014,"14/15","Girasol","Sector Industrial",317.8,77.9,5,NA,72.9,244.9,2015,201412,52
"5085",2014-12-24,52,12,2014,"13/14","Girasol","Sector Industrial",2165.4,667.6,492.5,NA,175.1,1990.3,2014,201412,104
"5086",2014-12-31,53,12,2014,"14/15","Trigo","Sector Exportador",4003.2,1276.9,115.7,NA,1161.2,2842,2015,201412,53
"5087",2014-12-31,53,12,2014,"13/14","Trigo","Sector Exportador",2798.4,190.7,36.8,1526.7,153.9,2644.5,2014,201412,105
"5088",2014-12-31,53,12,2014,"14/15","Maíz","Sector Exportador",4811.4,3120.7,200.8,NA,2919.9,1891.5,2015,201412,53
"5089",2014-12-31,53,12,2014,"13/14","Maíz","Sector Exportador",19607.1,4802.6,2334.1,14693.8,2468.5,17138.6,2014,201412,105
"5090",2014-12-31,53,12,2014,"14/15","Sorgo","Sector Exportador",20.9,0.6,0,NA,0.6,20.3,2015,201412,53
"5091",2014-12-31,53,12,2014,"13/14","Sorgo","Sector Exportador",1247.7,189.6,154.5,1087.8,35.1,1212.6,2014,201412,105
"5092",2014-12-31,53,12,2014,"14/15","Cebada Cervecera","Sector Exportador",252,23.3,1.2,NA,22.1,229.9,2015,201412,53
"5093",2014-12-31,53,12,2014,"13/14","Cebada Cervecera","Sector Exportador",1024.1,46.2,33.9,755.6,12.3,1011.8,2014,201412,105
"5094",2014-12-31,53,12,2014,"14/15","Cebada Forrajera","Sector Exportador",164.1,32.3,0.8,NA,31.5,132.6,2015,201412,53
"5095",2014-12-31,53,12,2014,"13/14","Cebada Forrajera","Sector Exportador",1611.8,137.2,42.5,2036,94.7,1517.1,2014,201412,105
"5096",2014-12-31,53,12,2014,"14/15","Soja","Sector Exportador",1131,1002.4,12.3,NA,990.1,140.9,2015,201412,53
"5097",2014-12-31,53,12,2014,"13/14","Soja","Sector Exportador",10586.6,3353.1,2682.4,7170.9,670.7,9915.9,2014,201412,105
"5098",2014-12-31,53,12,2014,"13/14","Girasol","Sector Exportador",42.4,9.6,2.9,0,6.7,35.7,2014,201412,105
"5099",2014-12-31,53,12,2014,"14/15","Trigo","Sector Industrial",1219.6,411.9,119.2,NA,292.7,926.9,2015,201412,53
"5100",2014-12-31,53,12,2014,"13/14","Trigo","Sector Industrial",4970.5,831.8,726.1,NA,105.7,4864.8,2014,201412,105
"5101",2014-12-31,53,12,2014,"14/15","Soja","Sector Industrial",1673.9,1494.8,35.8,NA,1459,214.9,2015,201412,53
"5102",2014-12-31,53,12,2014,"13/14","Soja","Sector Industrial",31375.7,8383.5,7042.1,NA,1341.4,30034.3,2014,201412,105
"5103",2014-12-31,53,12,2014,"14/15","Girasol","Sector Industrial",350.4,82.9,8,NA,74.9,275.5,2015,201412,53
"5104",2014-12-31,53,12,2014,"13/14","Girasol","Sector Industrial",2169.8,667.7,495.7,NA,172,1997.8,2014,201412,105
"5105",2014-12-31,53,12,2014,"14/15","Maíz","Sector Industrial",119.3,0,0,NA,0,119.3,2015,201412,53
"5106",2014-12-31,53,12,2014,"13/14","Maíz","Sector Industrial",4465.3,584.5,430.7,NA,153.8,4311.5,2014,201412,105
"5107",2014-12-31,53,12,2014,"13/14","Sorgo","Sector Industrial",115.4,6.7,1.5,NA,5.2,110.2,2014,201412,105
"5108",2014-12-31,53,12,2014,"14/15","Cebada Cervecera","Sector Industrial",201.2,70.6,34.6,NA,36,165.2,2015,201412,53
"5109",2014-12-31,53,12,2014,"13/14","Cebada Cervecera","Sector Industrial",1149.7,188.9,142.5,NA,46.4,1103.3,2014,201412,105
"5110",2015-01-07,2,1,2015,"14/15","Trigo","Sector Exportador",4133,1280.1,121.6,NA,1158.5,2974.5,2015,20151,54
"5111",2015-01-07,2,1,2015,"13/14","Trigo","Sector Exportador",2818.2,190.7,37.4,1554.9,153.3,2664.9,2014,20151,106
"5112",2015-01-07,2,1,2015,"14/15","Maíz","Sector Exportador",4845.7,3127.7,215,NA,2912.7,1933,2015,20151,54
"5113",2015-01-07,2,1,2015,"13/14","Maíz","Sector Exportador",19690.9,4829.3,2399.7,14986.8,2429.6,17261.3,2014,20151,106
"5114",2015-01-07,2,1,2015,"14/15","Sorgo","Sector Exportador",22,0.6,0,NA,0.6,21.4,2015,20151,54
"5115",2015-01-07,2,1,2015,"13/14","Sorgo","Sector Exportador",1249.8,189.6,155.9,1117.2,33.7,1216.1,2014,20151,106
"5116",2015-01-07,2,1,2015,"14/15","Cebada Cervecera","Sector Exportador",271.2,24.2,3.9,NA,20.3,250.9,2015,20151,54
"5117",2015-01-07,2,1,2015,"13/14","Cebada Cervecera","Sector Exportador",1120,46.2,33.9,756.2,12.3,1107.7,2014,20151,106
"5118",2015-01-07,2,1,2015,"14/15","Cebada Forrajera","Sector Exportador",251.4,32.7,1.4,NA,31.3,220.1,2015,20151,54
"5119",2015-01-07,2,1,2015,"13/14","Cebada Forrajera","Sector Exportador",1612.4,137.2,42.6,2036,94.6,1517.8,2014,20151,106
"5120",2015-01-07,2,1,2015,"14/15","Soja","Sector Exportador",1152.6,1013.9,14.2,NA,999.7,152.9,2015,20151,54
"5121",2015-01-07,2,1,2015,"13/14","Soja","Sector Exportador",10664,3363.2,2710.6,7170.9,652.6,10011.4,2014,20151,106
